"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural"
"68","Santander","68397","La Paz","2,018","2.7","Sin riesgo","3.0","Sin riesgo","0.0","Sin riesgo"
"68","Santander","68397","La Paz","2,019","1.8","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68397","La Paz","2,020","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68397","La Paz","2,021","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND"
"68","Santander","68397","La Paz","2,022","7.1","Riesgo bajo","7.1","Riesgo bajo","ND","ND"
"68","Santander","68397","La Paz","2,023","18.3","Riesgo medio","11.0","Riesgo bajo","47.7","Riesgo alto"
"68","Santander","68406","Lebrija","2,007","36.2","Riesgo alto","29.0","Riesgo medio","55.7","Riesgo alto"
"68","Santander","68406","Lebrija","2,008","17.8","Riesgo medio","17.8","Riesgo medio","ND","ND"
"68","Santander","68406","Lebrija","2,009","26.4","Riesgo medio","10.8","Riesgo bajo","41.0","Riesgo alto"
"68","Santander","68406","Lebrija","2,010","39","Riesgo alto","4.7","Sin riesgo","87.6","Inviable sanitariamente"
"68","Santander","68406","Lebrija","2,011","24.8","Riesgo medio","25.7","Riesgo medio","17.8","Riesgo medio"
"68","Santander","68406","Lebrija","2,012","15.7","Riesgo medio","6.4","Riesgo bajo","47.6","Riesgo alto"
"68","Santander","68406","Lebrija","2,013","18.2","Riesgo medio","4.2","Sin riesgo","74.4","Riesgo alto"
"68","Santander","68406","Lebrija","2,014","14","Riesgo bajo","10.1","Riesgo bajo","36.9","Riesgo alto"
"68","Santander","68406","Lebrija","2,015","7.6","Riesgo bajo","3.4","Sin riesgo","16.5","Riesgo medio"
"68","Santander","68406","Lebrija","2,016","6.7","Riesgo bajo","8.2","Riesgo bajo","18.2","Riesgo medio"
"68","Santander","68406","Lebrija","2,017","1","Sin riesgo","0.6","Sin riesgo","0.0","Sin riesgo"
"68","Santander","68406","Lebrija","2,018","0.1","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo"
"68","Santander","68406","Lebrija","2,019","0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo"
"68","Santander","68406","Lebrija","2,020","1.1","Sin riesgo","ND","ND","1.1","Sin riesgo"
"68","Santander","68406","Lebrija","2,021","2.6","Sin riesgo","2.6","Sin riesgo","ND","ND"
"68","Santander","68406","Lebrija","2,022","9","Riesgo bajo","9.0","Riesgo bajo","ND","ND"
"68","Santander","68406","Lebrija","2,023","0.8","Sin riesgo","0.0","Sin riesgo","11.3","Riesgo bajo"
"68","Santander","68418","Los Santos","2,007","38","Riesgo alto","39.0","Riesgo alto","34.1","Riesgo medio"
"68","Santander","68418","Los Santos","2,008","13.2","Riesgo bajo","14.0","Riesgo bajo","11.5","Riesgo bajo"
"68","Santander","68418","Los Santos","2,009","24.8","Riesgo medio","20.7","Riesgo medio","33.6","Riesgo medio"
"68","Santander","68418","Los Santos","2,010","41.2","Riesgo alto","41.2","Riesgo alto","ND","ND"
"68","Santander","68418","Los Santos","2,011","5.4","Riesgo bajo","3.3","Sin riesgo","21.8","Riesgo medio"
"68","Santander","68418","Los Santos","2,012","22.6","Riesgo medio","18.5","Riesgo medio","63.6","Riesgo alto"
"68","Santander","68418","Los Santos","2,013","12.6","Riesgo bajo","12.6","Riesgo bajo","ND","ND"
"68","Santander","68418","Los Santos","2,014","12.6","Riesgo bajo","10.8","Riesgo bajo","19.5","Riesgo medio"
"68","Santander","68418","Los Santos","2,015","4.5","Sin riesgo","5.0","Sin riesgo","0.0","Sin riesgo"
"68","Santander","68418","Los Santos","2,016","9.7","Riesgo bajo","10.7","Riesgo bajo","7.4","Riesgo bajo"
"68","Santander","68418","Los Santos","2,017","6.1","Riesgo bajo","22.2","Riesgo medio","0.0","Sin riesgo"
"68","Santander","68418","Los Santos","2,018","4.2","Sin riesgo","4.2","Sin riesgo","ND","ND"
"68","Santander","68418","Los Santos","2,019","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68418","Los Santos","2,020","5.4","Riesgo bajo","ND","ND","5.4","Riesgo bajo"
"68","Santander","68418","Los Santos","2,021","2","Sin riesgo","2.0","Sin riesgo","ND","ND"
"68","Santander","68425","Macaravita","2,007","34.9","Riesgo medio","29.5","Riesgo medio","75.3","Riesgo alto"
"68","Santander","68425","Macaravita","2,008","14.6","Riesgo medio","14.6","Riesgo medio","ND","ND"
"68","Santander","68425","Macaravita","2,009","44.6","Riesgo alto","48.6","Riesgo alto","41.8","Riesgo alto"
"68","Santander","68425","Macaravita","2,010","4.8","Sin riesgo","6.5","Riesgo bajo","0.0","Sin riesgo"
"68","Santander","68425","Macaravita","2,011","24","Riesgo medio","14.7","Riesgo medio","79.6","Riesgo alto"
"68","Santander","68425","Macaravita","2,012","10.6","Riesgo bajo","10.6","Riesgo bajo","ND","ND"
"68","Santander","68425","Macaravita","2,013","9.1","Riesgo bajo","4.3","Sin riesgo","66.7","Riesgo alto"
"68","Santander","68425","Macaravita","2,014","19.6","Riesgo medio","19.6","Riesgo medio","ND","ND"
"68","Santander","68425","Macaravita","2,015","18.2","Riesgo medio","18.2","Riesgo medio","ND","ND"
"68","Santander","68425","Macaravita","2,016","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68425","Macaravita","2,017","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68425","Macaravita","2,018","0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo"
"68","Santander","68425","Macaravita","2,019","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68425","Macaravita","2,020","26.5","Riesgo medio","ND","ND","26.5","Riesgo medio"
"68","Santander","68425","Macaravita","2,021","9.3","Riesgo bajo","9.3","Riesgo bajo","ND","ND"
"68","Santander","68425","Macaravita","2,023","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68432","Málaga","2,007","6.1","Riesgo bajo","6.1","Riesgo bajo","ND","ND"
"68","Santander","68432","Málaga","2,008","13.6","Riesgo bajo","13.6","Riesgo bajo","ND","ND"
"68","Santander","68432","Málaga","2,009","8.8","Riesgo bajo","11.2","Riesgo bajo","3.4","Sin riesgo"
"68","Santander","68432","Málaga","2,010","23","Riesgo medio","31.6","Riesgo medio","0.0","Sin riesgo"
"68","Santander","68432","Málaga","2,011","15.6","Riesgo medio","16.3","Riesgo medio","6.1","Riesgo bajo"
"68","Santander","68432","Málaga","2,012","7.1","Riesgo bajo","7.1","Riesgo bajo","ND","ND"
"68","Santander","68432","Málaga","2,013","5.1","Riesgo bajo","5.3","Riesgo bajo","0.0","Sin riesgo"
"68","Santander","68432","Málaga","2,014","9.3","Riesgo bajo","9.3","Riesgo bajo","ND","ND"
"68","Santander","68432","Málaga","2,015","4","Sin riesgo","4.0","Sin riesgo","ND","ND"
"68","Santander","68432","Málaga","2,016","6.1","Riesgo bajo","6.8","Riesgo bajo","0.0","Sin riesgo"
"68","Santander","68432","Málaga","2,017","4.2","Sin riesgo","4.2","Sin riesgo","ND","ND"
"68","Santander","68432","Málaga","2,018","5.1","Riesgo bajo","5.1","Riesgo bajo","ND","ND"
"68","Santander","68432","Málaga","2,019","6.4","Riesgo bajo","4.4","Sin riesgo","ND","ND"
"68","Santander","68432","Málaga","2,020","3.1","Sin riesgo","ND","ND","3.1","Sin riesgo"
"68","Santander","68432","Málaga","2,021","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND"
"68","Santander","68432","Málaga","2,022","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND"
"68","Santander","68432","Málaga","2,023","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND"
"68","Santander","68444","Matanza","2,007","49","Riesgo alto","49.0","Riesgo alto","ND","ND"
"68","Santander","68444","Matanza","2,008","33","Riesgo medio","29.7","Riesgo medio","55.6","Riesgo alto"
"68","Santander","68444","Matanza","2,009","12.4","Riesgo bajo","0.0","Sin riesgo","17.8","Riesgo medio"
"68","Santander","68444","Matanza","2,010","16.6","Riesgo medio","ND","ND","16.6","Riesgo medio"
"68","Santander","68444","Matanza","2,011","36","Riesgo alto","ND","ND","36.0","Riesgo alto"
"68","Santander","68444","Matanza","2,012","15.8","Riesgo medio","0.0","Sin riesgo","17.4","Riesgo medio"
"68","Santander","68444","Matanza","2,013","3.9","Sin riesgo","2.8","Sin riesgo","6.5","Riesgo bajo"
"68","Santander","68444","Matanza","2,014","3.2","Sin riesgo","3.6","Sin riesgo","1.2","Sin riesgo"
"68","Santander","68444","Matanza","2,015","3.5","Sin riesgo","3.5","Sin riesgo","ND","ND"
"68","Santander","68444","Matanza","2,016","4.7","Sin riesgo","4.7","Sin riesgo","ND","ND"
"68","Santander","68444","Matanza","2,017","1.7","Sin riesgo","1.9","Sin riesgo","ND","ND"
"68","Santander","68444","Matanza","2,018","6.8","Riesgo bajo","9.8","Riesgo bajo","0.8","Sin riesgo"
"68","Santander","68444","Matanza","2,019","4.7","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68444","Matanza","2,020","3.1","Sin riesgo","ND","ND","3.1","Sin riesgo"
"68","Santander","68444","Matanza","2,021","5","Sin riesgo","5.0","Sin riesgo","ND","ND"
"68","Santander","68444","Matanza","2,022","13.3","Riesgo bajo","13.3","Riesgo bajo","ND","ND"
"68","Santander","68444","Matanza","2,023","33.4","Riesgo medio","33.4","Riesgo medio","ND","ND"
"68","Santander","68464","Mogotes","2,007","27.2","Riesgo medio","26.5","Riesgo medio","37.5","Riesgo alto"
"68","Santander","68464","Mogotes","2,008","18.2","Riesgo medio","15.8","Riesgo medio","33.1","Riesgo medio"
"68","Santander","68464","Mogotes","2,009","5.5","Riesgo bajo","6.2","Riesgo bajo","0.0","Sin riesgo"
"68","Santander","68464","Mogotes","2,010","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,011","4.3","Sin riesgo","4.5","Sin riesgo","2.2","Sin riesgo"
"68","Santander","68464","Mogotes","2,012","4.5","Sin riesgo","4.5","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,013","0.2","Sin riesgo","0.2","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,014","4.1","Sin riesgo","4.1","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,015","4.6","Sin riesgo","4.6","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,016","6.2","Riesgo bajo","6.2","Riesgo bajo","ND","ND"
"68","Santander","68464","Mogotes","2,017","3.1","Sin riesgo","3.1","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,018","0.2","Sin riesgo","0.2","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,019","2.9","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,020","30.2","Riesgo medio","ND","ND","30.2","Riesgo medio"
"68","Santander","68464","Mogotes","2,021","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,022","2.7","Sin riesgo","2.7","Sin riesgo","ND","ND"
"68","Santander","68464","Mogotes","2,023","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68468","Molagavita","2,007","46.2","Riesgo alto","46.2","Riesgo alto","ND","ND"
"68","Santander","68468","Molagavita","2,008","35.5","Riesgo alto","35.5","Riesgo alto","ND","ND"
"68","Santander","68468","Molagavita","2,009","23.7","Riesgo medio","24.9","Riesgo medio","0.0","Sin riesgo"
"68","Santander","68468","Molagavita","2,010","24.9","Riesgo medio","24.9","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,011","20.6","Riesgo medio","20.6","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,012","20.5","Riesgo medio","17.8","Riesgo medio","44.4","Riesgo alto"
"68","Santander","68468","Molagavita","2,013","28.9","Riesgo medio","28.9","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,014","31.9","Riesgo medio","31.9","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,015","18.8","Riesgo medio","18.8","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,016","30.7","Riesgo medio","30.7","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,017","23.7","Riesgo medio","23.7","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,018","23","Riesgo medio","23.0","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,019","46.8","Riesgo alto","ND","ND","ND","ND"
"68","Santander","68468","Molagavita","2,020","38.4","Riesgo alto","ND","ND","38.4","Riesgo alto"
"68","Santander","68468","Molagavita","2,021","23.9","Riesgo medio","23.9","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,022","26.6","Riesgo medio","26.6","Riesgo medio","ND","ND"
"68","Santander","68468","Molagavita","2,023","16.4","Riesgo medio","16.4","Riesgo medio","ND","ND"
"68","Santander","68498","Ocamonte","2,007","15.3","Riesgo medio","15.3","Riesgo medio","ND","ND"
"68","Santander","68498","Ocamonte","2,008","36.2","Riesgo alto","31.2","Riesgo medio","53.4","Riesgo alto"
"68","Santander","68498","Ocamonte","2,009","9.3","Riesgo bajo","8.1","Riesgo bajo","13.0","Riesgo bajo"
"68","Santander","68498","Ocamonte","2,011","23.7","Riesgo medio","4.5","Sin riesgo","74.9","Riesgo alto"
"68","Santander","68498","Ocamonte","2,012","20.4","Riesgo medio","12.3","Riesgo bajo","44.6","Riesgo alto"
"68","Santander","68498","Ocamonte","2,013","7.2","Riesgo bajo","7.2","Riesgo bajo","ND","ND"
"68","Santander","68498","Ocamonte","2,014","23.5","Riesgo medio","23.5","Riesgo medio","ND","ND"
"68","Santander","68498","Ocamonte","2,015","6.8","Riesgo bajo","6.8","Riesgo bajo","ND","ND"
"68","Santander","68498","Ocamonte","2,016","11.1","Riesgo bajo","11.1","Riesgo bajo","ND","ND"
"68","Santander","68498","Ocamonte","2,017","10.3","Riesgo bajo","10.3","Riesgo bajo","ND","ND"
"68","Santander","68498","Ocamonte","2,018","3.4","Sin riesgo","3.4","Sin riesgo","ND","ND"
"68","Santander","68498","Ocamonte","2,019","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"68","Santander","68498","Ocamonte","2,020","0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo"
"68","Santander","68498","Ocamonte","2,021","10","Riesgo bajo","10.0","Riesgo bajo","ND","ND"
